fecha,tipo_recurso,plazo,afore,monto
2025-04-01,sb 75-79 promedio ponderado,5 años,principal,7.4221
2025-05-01,sb 75-79 promedio ponderado,5 años,principal,7.3924
2025-06-01,sb 75-79 promedio ponderado,5 años,principal,7.1258
2025-07-01,sb 75-79 promedio ponderado,5 años,principal,6.9477
2025-08-01,sb 75-79 promedio ponderado,5 años,principal,7.0107
2025-09-01,sb 75-79 promedio ponderado,5 años,principal,7.6844
2025-10-01,sb 75-79 promedio ponderado,5 años,principal,8.3093
2025-11-01,sb 75-79 promedio ponderado,5 años,principal,7.6187
2025-12-01,sb 75-79 promedio ponderado,5 años,principal,7.0947
2019-12-01,sb 75-79 promedio ponderado,5 años,profuturo,6.4972
2020-01-01,sb 75-79 promedio ponderado,5 años,profuturo,6.3219
2020-02-01,sb 75-79 promedio ponderado,5 años,profuturo,6.1283
2020-03-01,sb 75-79 promedio ponderado,5 años,profuturo,5.7411
2020-04-01,sb 75-79 promedio ponderado,5 años,profuturo,6.2821
2020-05-01,sb 75-79 promedio ponderado,5 años,profuturo,6.6567
2020-06-01,sb 75-79 promedio ponderado,5 años,profuturo,7.3718
2020-07-01,sb 75-79 promedio ponderado,5 años,profuturo,7.3091
2020-08-01,sb 75-79 promedio ponderado,5 años,profuturo,8.0435
2020-09-01,sb 75-79 promedio ponderado,5 años,profuturo,8.2568
2020-10-01,sb 75-79 promedio ponderado,5 años,profuturo,7.3673
2020-11-01,sb 75-79 promedio ponderado,5 años,profuturo,7.9816
2020-12-01,sb 75-79 promedio ponderado,5 años,profuturo,8.6703
2021-01-01,sb 75-79 promedio ponderado,5 años,profuturo,9.3987
2021-02-01,sb 75-79 promedio ponderado,5 años,profuturo,9.1655
2021-03-01,sb 75-79 promedio ponderado,5 años,profuturo,8.3881
2021-04-01,sb 75-79 promedio ponderado,5 años,profuturo,8.5444
2021-05-01,sb 75-79 promedio ponderado,5 años,profuturo,8.7881
2021-06-01,sb 75-79 promedio ponderado,5 años,profuturo,8.7109
2021-07-01,sb 75-79 promedio ponderado,5 años,profuturo,8.3846
2021-08-01,sb 75-79 promedio ponderado,5 años,profuturo,8.6469
2021-09-01,sb 75-79 promedio ponderado,5 años,profuturo,8.3907
2021-10-01,sb 75-79 promedio ponderado,5 años,profuturo,8.9031
2021-11-01,sb 75-79 promedio ponderado,5 años,profuturo,9.202
2021-12-01,sb 75-79 promedio ponderado,5 años,profuturo,9.1789
2022-01-01,sb 75-79 promedio ponderado,5 años,profuturo,8.3657
2022-02-01,sb 75-79 promedio ponderado,5 años,profuturo,8.0928
2022-03-01,sb 75-79 promedio ponderado,5 años,profuturo,8.178
2022-04-01,sb 75-79 promedio ponderado,5 años,profuturo,7.5421
2022-05-01,sb 75-79 promedio ponderado,5 años,profuturo,7.4606
2022-06-01,sb 75-79 promedio ponderado,5 años,profuturo,6.6218
2022-07-01,sb 75-79 promedio ponderado,5 años,profuturo,7.0742
2022-08-01,sb 75-79 promedio ponderado,5 años,profuturo,6.6318
2022-09-01,sb 75-79 promedio ponderado,5 años,profuturo,5.529
2022-10-01,sb 75-79 promedio ponderado,5 años,profuturo,5.8846
2022-11-01,sb 75-79 promedio ponderado,5 años,profuturo,6.255
2022-12-01,sb 75-79 promedio ponderado,5 años,profuturo,6.1682
2023-01-01,sb 75-79 promedio ponderado,5 años,profuturo,6.5755
2023-02-01,sb 75-79 promedio ponderado,5 años,profuturo,6.3735
2023-03-01,sb 75-79 promedio ponderado,5 años,profuturo,6.8217
2023-04-01,sb 75-79 promedio ponderado,5 años,profuturo,6.5286
2023-05-01,sb 75-79 promedio ponderado,5 años,profuturo,6.4841
2023-06-01,sb 75-79 promedio ponderado,5 años,profuturo,6.5471
2023-07-01,sb 75-79 promedio ponderado,5 años,profuturo,6.6646
2023-08-01,sb 75-79 promedio ponderado,5 años,profuturo,6.0887
2023-09-01,sb 75-79 promedio ponderado,5 años,profuturo,5.6871
2023-10-01,sb 75-79 promedio ponderado,5 años,profuturo,6.1284
2023-11-01,sb 75-79 promedio ponderado,5 años,profuturo,7.4784
2023-12-01,sb 75-79 promedio ponderado,5 años,profuturo,8.0892
2024-01-01,sb 75-79 promedio ponderado,5 años,profuturo,7.9738
2024-02-01,sb 75-79 promedio ponderado,5 años,profuturo,7.6999
2024-03-01,sb 75-79 promedio ponderado,5 años,profuturo,7.4724
2024-04-01,sb 75-79 promedio ponderado,5 años,profuturo,6.8042
2024-05-01,sb 75-79 promedio ponderado,5 años,profuturo,7.1021
2024-06-01,sb 75-79 promedio ponderado,5 años,profuturo,7.0615
2024-07-01,sb 75-79 promedio ponderado,5 años,profuturo,7.2757
2024-08-01,sb 75-79 promedio ponderado,5 años,profuturo,7.8439
2024-09-01,sb 75-79 promedio ponderado,5 años,profuturo,8.1511
2024-10-01,sb 75-79 promedio ponderado,5 años,profuturo,7.7365
2024-11-01,sb 75-79 promedio ponderado,5 años,profuturo,7.7692
2024-12-01,sb 75-79 promedio ponderado,5 años,profuturo,7.3708
2025-01-01,sb 75-79 promedio ponderado,5 años,profuturo,7.6597
2025-02-01,sb 75-79 promedio ponderado,5 años,profuturo,8.0979
2025-03-01,sb 75-79 promedio ponderado,5 años,profuturo,8.7989
2025-04-01,sb 75-79 promedio ponderado,5 años,profuturo,7.9659
2025-05-01,sb 75-79 promedio ponderado,5 años,profuturo,7.9632
2025-06-01,sb 75-79 promedio ponderado,5 años,profuturo,7.7794
2025-07-01,sb 75-79 promedio ponderado,5 años,profuturo,7.7571
2025-08-01,sb 75-79 promedio ponderado,5 años,profuturo,7.7035
2025-09-01,sb 75-79 promedio ponderado,5 años,profuturo,8.3387
2025-10-01,sb 75-79 promedio ponderado,5 años,profuturo,9.0515
2025-11-01,sb 75-79 promedio ponderado,5 años,profuturo,8.4933
2025-12-01,sb 75-79 promedio ponderado,5 años,profuturo,8.1095
2019-12-01,sb 75-79 promedio ponderado,5 años,sura,5.003
2020-01-01,sb 75-79 promedio ponderado,5 años,sura,4.6122
2020-02-01,sb 75-79 promedio ponderado,5 años,sura,4.3979
2020-03-01,sb 75-79 promedio ponderado,5 años,sura,3.3218
2020-04-01,sb 75-79 promedio ponderado,5 años,sura,4.1495
2020-05-01,sb 75-79 promedio ponderado,5 años,sura,4.7225
2020-06-01,sb 75-79 promedio ponderado,5 años,sura,5.5494
2020-07-01,sb 75-79 promedio ponderado,5 años,sura,5.6224
2020-08-01,sb 75-79 promedio ponderado,5 años,sura,6.5291
2020-09-01,sb 75-79 promedio ponderado,5 años,sura,6.9748
2020-10-01,sb 75-79 promedio ponderado,5 años,sura,5.9755
2020-11-01,sb 75-79 promedio ponderado,5 años,sura,6.7956
2020-12-01,sb 75-79 promedio ponderado,5 años,sura,7.7256
2021-01-01,sb 75-79 promedio ponderado,5 años,sura,8.5283
2021-02-01,sb 75-79 promedio ponderado,5 años,sura,8.4365
2021-03-01,sb 75-79 promedio ponderado,5 años,sura,7.6471
2021-04-01,sb 75-79 promedio ponderado,5 años,sura,7.9543
2021-05-01,sb 75-79 promedio ponderado,5 años,sura,8.3026
2021-06-01,sb 75-79 promedio ponderado,5 años,sura,7.9576
2021-07-01,sb 75-79 promedio ponderado,5 años,sura,7.5812
2021-08-01,sb 75-79 promedio ponderado,5 años,sura,7.7092
2021-09-01,sb 75-79 promedio ponderado,5 años,sura,7.4618
2021-10-01,sb 75-79 promedio ponderado,5 años,sura,7.9141
2021-11-01,sb 75-79 promedio ponderado,5 años,sura,8.7847
2021-12-01,sb 75-79 promedio ponderado,5 años,sura,8.9621
2022-01-01,sb 75-79 promedio ponderado,5 años,sura,8.2175
2022-02-01,sb 75-79 promedio ponderado,5 años,sura,7.9066
2022-03-01,sb 75-79 promedio ponderado,5 años,sura,7.7979
2022-04-01,sb 75-79 promedio ponderado,5 años,sura,6.9814
2022-05-01,sb 75-79 promedio ponderado,5 años,sura,7.0997
2022-06-01,sb 75-79 promedio ponderado,5 años,sura,6.1206
2022-07-01,sb 75-79 promedio ponderado,5 años,sura,6.6898
2022-08-01,sb 75-79 promedio ponderado,5 años,sura,6.1288
2022-09-01,sb 75-79 promedio ponderado,5 años,sura,4.8887
2022-10-01,sb 75-79 promedio ponderado,5 años,sura,5.2926
2022-11-01,sb 75-79 promedio ponderado,5 años,sura,5.9031
2022-12-01,sb 75-79 promedio ponderado,5 años,sura,6.2521
2023-01-01,sb 75-79 promedio ponderado,5 años,sura,6.7597
2023-02-01,sb 75-79 promedio ponderado,5 años,sura,6.2735
2023-03-01,sb 75-79 promedio ponderado,5 años,sura,6.6294
2023-04-01,sb 75-79 promedio ponderado,5 años,sura,6.3569
2023-05-01,sb 75-79 promedio ponderado,5 años,sura,6.3588
2023-06-01,sb 75-79 promedio ponderado,5 años,sura,6.4275
2023-07-01,sb 75-79 promedio ponderado,5 años,sura,6.5192
2023-08-01,sb 75-79 promedio ponderado,5 años,sura,6.0063
2023-09-01,sb 75-79 promedio ponderado,5 años,sura,5.4771
2023-10-01,sb 75-79 promedio ponderado,5 años,sura,6.0888
2023-11-01,sb 75-79 promedio ponderado,5 años,sura,7.4115
2023-12-01,sb 75-79 promedio ponderado,5 años,sura,7.8768
2024-01-01,sb 75-79 promedio ponderado,5 años,sura,7.3615
2024-02-01,sb 75-79 promedio ponderado,5 años,sura,7.1791
2024-03-01,sb 75-79 promedio ponderado,5 años,sura,6.8892
2024-04-01,sb 75-79 promedio ponderado,5 años,sura,6.2552
2024-05-01,sb 75-79 promedio ponderado,5 años,sura,6.5033
2024-06-01,sb 75-79 promedio ponderado,5 años,sura,6.4276
2024-07-01,sb 75-79 promedio ponderado,5 años,sura,6.6471
2024-08-01,sb 75-79 promedio ponderado,5 años,sura,7.3032
2024-09-01,sb 75-79 promedio ponderado,5 años,sura,7.6994
2024-10-01,sb 75-79 promedio ponderado,5 años,sura,7.226
2024-11-01,sb 75-79 promedio ponderado,5 años,sura,7.3537
2024-12-01,sb 75-79 promedio ponderado,5 años,sura,6.9173
2025-01-01,sb 75-79 promedio ponderado,5 años,sura,7.1977
2025-02-01,sb 75-79 promedio ponderado,5 años,sura,7.8675
2025-03-01,sb 75-79 promedio ponderado,5 años,sura,9.4301
2025-04-01,sb 75-79 promedio ponderado,5 años,sura,8.2612
2025-05-01,sb 75-79 promedio ponderado,5 años,sura,8.1808
2025-06-01,sb 75-79 promedio ponderado,5 años,sura,7.835
2025-07-01,sb 75-79 promedio ponderado,5 años,sura,7.712
2025-08-01,sb 75-79 promedio ponderado,5 años,sura,7.6574
2025-09-01,sb 75-79 promedio ponderado,5 años,sura,8.2881
2025-10-01,sb 75-79 promedio ponderado,5 años,sura,8.83
2025-11-01,sb 75-79 promedio ponderado,5 años,sura,8.0882
2025-12-01,sb 75-79 promedio ponderado,5 años,sura,7.5342
2019-12-01,sb 75-79 promedio ponderado,5 años,xxi banorte,5.0027
2020-01-01,sb 75-79 promedio ponderado,5 años,xxi banorte,4.8551
2020-02-01,sb 75-79 promedio ponderado,5 años,xxi banorte,4.6744
2020-03-01,sb 75-79 promedio ponderado,5 años,xxi banorte,4.2089
2020-04-01,sb 75-79 promedio ponderado,5 años,xxi banorte,4.7839
2020-05-01,sb 75-79 promedio ponderado,5 años,xxi banorte,5.1595
2020-06-01,sb 75-79 promedio ponderado,5 años,xxi banorte,5.949
2020-07-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.0469
2020-08-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.7264
2020-09-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.0279
2020-10-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.1079
2020-11-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.8007
2020-12-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.4634
2021-01-01,sb 75-79 promedio ponderado,5 años,xxi banorte,8.0955
2021-02-01,sb 75-79 promedio ponderado,5 años,xxi banorte,8.0078
2021-03-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.3638
2021-04-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.5588
2021-05-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.9861
2021-06-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.8279
2021-07-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.593
2021-08-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.8987
2021-09-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.724
2021-10-01,sb 75-79 promedio ponderado,5 años,xxi banorte,8.1712
2021-11-01,sb 75-79 promedio ponderado,5 años,xxi banorte,8.9426
2021-12-01,sb 75-79 promedio ponderado,5 años,xxi banorte,9.0239
2022-01-01,sb 75-79 promedio ponderado,5 años,xxi banorte,8.1865
2022-02-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.8492
2022-03-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.7805
2022-04-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.0284
2022-05-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.0381
2022-06-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.1234
2022-07-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.6556
2022-08-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.2102
2022-09-01,sb 75-79 promedio ponderado,5 años,xxi banorte,5.0497
2022-10-01,sb 75-79 promedio ponderado,5 años,xxi banorte,5.2942
2022-11-01,sb 75-79 promedio ponderado,5 años,xxi banorte,5.8529
2022-12-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.0527
2023-01-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.5229
2023-02-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.217
2023-03-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.7573
2023-04-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.4692
2023-05-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.5994
2023-06-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.5951
2023-07-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.659
2023-08-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.1013
2023-09-01,sb 75-79 promedio ponderado,5 años,xxi banorte,5.5863
2023-10-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.1976
2023-11-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.6569
2023-12-01,sb 75-79 promedio ponderado,5 años,xxi banorte,8.1682
2024-01-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.8773
2024-02-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.6917
2024-03-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.4103
2024-04-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.7794
2024-05-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.1092
2024-06-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.9108
2024-07-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.9491
2024-08-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.2902
2024-09-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.665
2024-10-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.2095
2024-11-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.2986
2024-12-01,sb 75-79 promedio ponderado,5 años,xxi banorte,6.9339
2025-01-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.191
2025-02-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.6051
2025-03-01,sb 75-79 promedio ponderado,5 años,xxi banorte,8.3969
2025-04-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.4251
2025-05-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.5859
2025-06-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.2419
2025-07-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.1734
2025-08-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.2075
2025-09-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.8038
2025-10-01,sb 75-79 promedio ponderado,5 años,xxi banorte,8.4522
2025-11-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.8621
2025-12-01,sb 75-79 promedio ponderado,5 años,xxi banorte,7.4758
2019-12-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.1781
2020-01-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.0403
2020-02-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,4.7504
2020-03-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,3.9766
2020-04-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,4.6689
2020-05-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.1479
2020-06-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.9028
2020-07-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.0175
2020-08-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.7829
2020-09-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.0499
2020-10-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.1034
2020-11-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.9813
2020-12-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.7492
2021-01-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,8.4175
2021-02-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,8.293
2021-03-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.6286
2021-04-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.8306
2021-05-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,8.1359
2021-06-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.9875
2021-07-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.6701
2021-08-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.8461
2021-09-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.5562
2021-10-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,8.108
2021-11-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,8.8445
2021-12-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,8.9813
2022-01-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,8.0947
2022-02-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.782
2022-03-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.7159
2022-04-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.9046
2022-05-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.8784
2022-06-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.9233
2022-07-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.4139
2022-08-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.9099
2022-09-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,4.7436
2022-10-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.1289
2022-11-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.6628
2022-12-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.7836
2023-01-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.2427
2023-02-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.9221
2023-03-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.3517
2023-04-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.0648
2023-05-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.1342
2023-06-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.1515
2023-07-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.2414
2023-08-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.7063
2023-09-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.2376
2023-10-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,5.9037
2023-11-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.323
2023-12-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.8687
2024-01-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,8.117
2024-02-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.9228
2024-03-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.6997
2024-04-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.1161
2024-05-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.34
2024-06-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.2996
2024-07-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.4678
2024-08-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.9409
2024-09-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,8.2841
2024-10-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.8381
2024-11-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,7.9114
2024-12-01,sb 80-84 promedio ponderado,5 años,sb 80-84 promedio ponderado,6.9406
